recID,Citation_Difference,Legacy_Count,Labs_Count
12291,10.0,4239,4249
182077,10.0,2,12
875843,10.0,23,33
7715,10.0,63,73
1291271,10.0,6,16
717334,10.0,44,54
740352,10.0,190,200
780596,10.0,189,199
765360,10.0,403,413
1286596,10.0,16,26
843193,10.0,323,333
7123,10.0,24,34
328398,10.0,197,207
1123936,10.0,10,20
153485,10.0,524,534
527538,10.0,65,75
1381162,10.0,4,14
782803,10.0,41,51
1296307,10.0,84,94
698846,10.0,102,112
273001,10.0,56,66
188975,10.0,52,62
742449,10.0,28,38
315573,10.0,23,33
288141,10.0,20,30
748781,10.0,2,12
50073,10.0,2772,2782
7066,10.0,185,195
823512,10.0,141,151
943777,10.0,568,578
661956,10.0,49,59
53109,10.0,13,23
1245231,10.0,9,19
685572,10.0,53,63
790789,10.0,404,414
791605,10.0,26,36
616938,10.0,41,51
537043,10.0,7,17
480758,10.0,37,47
645777,10.0,22,32
753099,10.0,9,19
61682,10.0,3,13
418859,10.0,41,51
708329,10.0,26,36
645056,10.0,186,196
759273,10.0,9,19
826590,10.0,40,50
234835,10.0,55,65
422927,10.0,34,44
582006,10.0,1071,1081
1227143,10.0,69,79
66306,10.0,25,35
855151,10.0,86,96
248105,10.0,93,103
1230244,10.0,62,72
1230247,10.0,69,79
1514566,10.0,6,16
779370,10.0,52,62
212284,10.0,34,44
241469,10.0,1,11
1403829,10.0,61,71
709764,10.0,54,64
454643,10.0,111,121
755509,10.0,12,22
1209989,10.0,12,22
751494,10.0,23,33
703686,10.0,3,13
1318925,10.0,48,58
1215317,10.0,172,182
837678,10.0,19,29
201531,10.0,28,38
787904,10.0,4,14
797035,10.0,162,172
218741,10.0,1,11
1208304,10.0,405,415
1114117,10.0,47,57
589593,10.0,970,980
534166,10.0,79,89
1182519,9.0,262,271
1127335,9.0,175,184
797745,9.0,119,128
691664,9.0,53,62
633805,9.0,20,29
728723,9.0,87,96
621564,9.0,69,78
94790,9.0,2,11
1126148,9.0,34,43
430030,9.0,1,10
1268817,9.0,9,18
621569,9.0,33,42
554530,9.0,168,177
914994,9.0,1,10
878084,9.0,10,19
925309,9.0,33,42
584846,9.0,224,233
742576,9.0,275,284
1208931,9.0,388,397
591033,9.0,14,23
740008,9.0,150,159
921934,9.0,7,16
717590,9.0,144,153
183148,9.0,42,51
717504,9.0,526,535
1419899,9.0,60,69
