900284,174
1616926,114
1095329,114
1180714,107
1414845,106
1454444,102
921549,100
1642914,99
1224743,91
1413033,86
1180478,82
765060,82
1496197,81
1421501,78
1397599,77
1422950,76
1422928,76
1608817,75
1180475,75
1268728,73
1496434,73
1496443,73
1620781,72
1413035,71
1408618,69
1590298,66
1488176,65
1621500,63
1475973,63
1180713,62
1448378,62
1426399,61
865155,61
1617774,61
1422951,60
1413043,60
920246,60
1501803,59
1466945,57
1631627,57
1267633,56
1422931,56
1422977,53
1409638,53
1485475,52
1466931,51
1237200,51
1496530,51
1241857,50
1503202,50
805495,50
754268,50
1475349,50
1625713,49
941540,49
557835,49
1473875,49
1617076,48
1380393,48
1642341,48
1622690,47
1475345,47
1485901,47
1422926,47
1093574,46
1502138,46
643649,45
1403232,45
780697,45
1603629,45
1422924,44
1475342,44
630440,44
1517534,43
1601361,43
890378,43
1408611,43
1422976,43
1496190,42
1180509,42
1485907,42
1233038,41
1223221,41
1422927,41
1475959,41
1418977,40
1351720,40
1644312,39
1643586,39
1455723,39
1627989,39
1475608,39
1381157,39
816484,38
1512163,38
1465989,38
1357904,38
1475343,38
1408612,38
1646012,37
1413058,37
1508048,37
1495006,37
1422954,36
1455718,36
1318136,36
1496188,36
1504922,36
1420034,36
312848,36
1650605,35
1466972,35
1630817,35
1398700,35
1398668,35
1479062,35
1479060,35
1608816,35
854326,34
840887,34
1485891,34
1489507,34
1466926,34
1648436,34
1620945,34
1420024,34
1508047,34
1466006,34
1238816,34
841579,34
1475956,34
796248,34
1517756,33
1413050,33
1496186,33
1475607,33
1508046,33
1479801,33
1403245,33
1408613,33
1455738,33
1608587,33
1465998,33
1496149,33
1475334,33
1466960,33
1465970,33
1614411,33
1640594,32
1508042,32
1598335,32
695239,32
1228052,32
1647102,32
1466901,32
1598334,32
688317,32
1623544,32
1401147,32
1422955,32
1651074,32
1472207,32
1093236,32
1627609,32
1473874,32
1627990,32
1244545,32
1501802,31
1494773,31
1475336,31
1353367,31
1413170,31
1186205,31
1474354,31
1422952,31
1613726,31
1496253,31
1635500,31
1465993,31
1465954,31
1475350,31
1479049,31
1347346,31
1398701,31
836957,31
1625134,30
1609355,30
1422956,30
1239678,30
1311826,30
1485893,30
1182124,30
1127719,30
1494776,30
1472225,30
1455727,30
1455725,30
1500468,30
1455721,29
1465983,29
1496252,29
1648670,29
1599593,29
1406752,29
1508820,29
1422948,29
1484760,29
1465952,29
1496515,29
1407568,29
1455719,29
1496794,29
1485894,29
1443407,29
1504041,29
1466930,28
1466869,28
1604127,28
796351,28
1508007,28
1409452,28
1498163,28
1422929,28
1466002,28
1617798,28
1409637,28
1624138,28
1466971,27
1465999,27
1627581,27
1642807,27
1242591,27
762037,27
1455722,27
1496147,27
1422990,27
1455716,27
1496145,27
1465978,27
1589323,27
1486902,27
1215095,27
125734,27
1627991,27
1517424,27
1628936,26
1466008,26
1475341,26
1516058,26
1475980,26
1499135,26
1227393,26
1475606,26
1465992,26
1475609,26
1472200,26
1466868,26
1637747,26
1512050,26
1502321,26
1466902,26
1608815,26
1484326,26
1628104,26
1186689,26
753033,26
1398717,25
1645364,25
1465948,25
1408616,25
1241873,25
72319,25
1420025,25
1633715,25
1115120,25
1642141,25
1403290,25
1398726,25
1409648,25
1413046,25
1222700,25
1489506,25
1614412,25
1437566,25
1189241,25
1602920,25
1472185,25
1343770,24
1509045,24
1465949,24
530620,24
1502489,24
1398685,24
1466979,24
1398676,24
914712,24
1597138,24
1633738,24
1458921,24
1416024,24
1420049,24
1409599,24
783846,24
1465971,24
1635852,24
1465977,24
1466923,24
1616487,24
1496528,24
1265676,24
1516057,24
1597424,23
412874,23
1426398,23
1474499,23
1501706,23
844305,23
1466875,23
1485890,23
1422964,23
1643772,23
1515278,23
1510052,23
1512751,23
1614070,23
1609428,23
1650045,23
889759,23
1508999,23
1466001,23
808395,23
1516381,23
1413036,23
1478909,23
1215092,23
1116510,23
1504965,23
1466932,23
1485905,23
1092930,23
1618027,23
1466000,23
1466014,23
1466975,23
1496445,23
1426401,23
1599492,23
1499876,23
1479066,23
1380394,23
1633422,23
1516059,23
1515273,23
1376202,22
743253,22
1466949,22
1505645,22
1502888,22
1215031,22
1513795,22
1466937,22
1479052,22
1590075,22
1398702,22
1403252,22
1501213,22
1601373,22
1466947,22
1491118,22
1472187,22
1413054,22
805155,22
1422947,22
1607632,22
1601676,22
1251118,22
748692,22
1422975,22
1497716,22
1466927,22
1632040,22
1507071,22
1406201,22
1422925,21
1408065,21
1519808,21
1409596,21
1239573,21
1631145,21
1466873,21
1500662,21
1596862,21
1474839,21
1446830,21
1448388,21
1415024,21
1472224,21
1625731,21
1641562,21
812514,21
1465946,21
1608818,21
1475947,21
1630862,21
1594930,21
1398723,21
1088183,21
184279,21
1624046,21
1398662,21
1381569,21
1475975,21
1466004,21
1125832,21
1469181,21
1466924,21
1186206,21
1505439,21
1598423,21
1398713,21
1590040,21
1505584,21
1466913,21
1494762,20
1398667,20
1611559,20
1407569,20
1520842,20
1190353,20
761191,20
1426715,20
1448123,20
1508045,20
1590077,20
1422973,20
1446827,20
1290953,20
1422970,20
1107700,20
759013,20
1419189,20
1631315,20
1204942,20
1600712,20
1254791,20
1413045,20
729995,20
1422938,20
1591508,20
1235293,20
1398708,20
1455715,20
894106,20
1472193,20
1642782,20
1509722,20
1251497,20
1466954,20
1455998,20
1591120,20
1479065,20
719243,20
1648753,20
1638351,20
1422930,20
1485415,20
1409639,20
1608635,20
1398671,20
1466013,20
1478908,20
1608864,20
1398663,20
1638542,20
1467275,20
1489508,19
1466867,19
1472176,19
1471107,19
1468276,19
1504917,19
1513763,19
1647028,19
1398730,19
763330,19
656818,19
1426605,19
1409635,19
776830,19
1403240,19
1653171,19
1313207,19
1478911,19
1398674,19
1439283,19
1422969,19
1604238,19
1465996,19
1607214,19
856101,19
1637147,19
764341,19
1635260,19
1443406,19
1616770,19
1507074,19
1466866,19
1215265,19
1422988,19
1398678,19
1621234,19
1244530,19
1512569,19
1466958,19
767249,19
1417140,19
1598229,19
1413169,19
168574,19
1469206,19
1407566,19
1422923,19
1422959,19
1475340,19
1466908,18
1619770,18
720831,18
1447851,18
1631313,18
1643015,18
1469183,18
1409642,18
845391,18
1472208,18
1491956,18
879242,18
1465966,18
1593819,18
1465986,18
1490635,18
1507011,18
231078,18
568584,18
1466973,18
1422983,18
1459426,18
1472194,18
1503143,18
1335590,18
1640497,18
31374,18
1439286,18
1403230,18
1466900,18
1413049,18
748904,18
1600947,18
748589,18
1408349,18
1512749,18
1599372,18
1489304,18
1608799,18
1502262,18
1403254,18
1472244,18
1485133,18
1389887,18
1466903,18
769781,18
1403243,18
1638946,18
1446824,18
1398679,18
1496264,18
1496198,18
1512701,18
1475596,18
1478907,18
1520701,18
1422972,18
1475966,18
1475955,18
1478841,18
1475348,18
171285,18
1237687,18
1413042,18
1115906,18
749258,18
1512258,18
1466016,18
1475241,18
1475605,18
894114,18
1221018,18
1613915,17
1509248,17
1398664,17
1413037,17
1502752,17
1407052,17
1408635,17
1628787,17
1398699,17
1509266,17
1619655,17
1512074,17
1634880,17
1211322,17
1490871,17
454485,17
1618345,17
1495531,17
1422968,17
1466870,17
1485906,17
1637290,17
1591956,17
1507061,17
1508285,17
1472201,17
1475958,17
1510949,17
1309699,17
1472282,17
1409597,17
1466883,17
1517842,17
1466015,17
1398698,17
1610832,17
1447807,17
1607885,17
1466997,17
1602930,17
1617736,17
1408617,17
1209664,17
1643023,17
751631,17
1446808,17
1475968,17
1459433,17
1475944,17
1344185,17
1620454,17
1651037,17
1445094,17
1602583,17
797768,17
1191447,17
1509896,17
1472196,17
1407570,17
1455997,17
1496192,17
1496453,17
1466878,17
1647543,17
1496148,17
1494095,17
1611059,17
1420039,17
1647790,17
1466974,17
1511397,17
1403298,17
1418306,16
733617,16
798779,16
1631123,16
1466879,16
1422953,16
1465984,16
629519,16
769167,16
1594646,16
841245,16
731650,16
1605853,16
1478830,16
1621795,16
1420028,16
1447849,16
1088127,16
674479,16
1439279,16
690421,16
1473338,16
1650100,16
211432,16
1416889,16
1186292,16
1466998,16
1473689,16
1455734,16
1466935,16
1466963,16
1455692,16
1639500,16
1464097,16
1501373,16
1514024,16
1479752,16
827589,16
1608142,16
741551,16
1487415,16
1398691,16
1495952,16
1503359,16
1235988,16
1466962,16
1466005,16
1516056,16
1235714,16
1601123,16
1647232,16
1475979,16
1497958,16
1426400,16
1485902,16
813332,16
1466886,16
1496189,16
1420031,16
1651029,16
1620666,16
767699,16
1466943,16
1292915,16
1641834,16
1466948,16
1413053,16
1605120,16
945517,16
1511237,16
1600766,16
1466904,16
1422945,16
736010,16
1505547,16
766801,16
1502083,16
1116469,16
1500475,16
1486867,16
1258652,16
1616532,16
1413044,16
1475598,16
1643850,16
1403294,16
1499030,16
1459255,16
1466938,16
1403235,16
886946,16
1472202,16
1597991,16
1464792,16
1287445,16
1439297,16
1625096,15
780833,15
1466877,15
741636,15
1465959,15
1472199,15
1293915,15
1291860,15
1620907,15
1609095,15
1510880,15
1239370,15
1466959,15
1517271,15
1618247,15
1336136,15
1494758,15
1642044,15
1466862,15
1591354,15
1494791,15
698633,15
735212,15
1475603,15
1466899,15
1593718,15
1398715,15
1452462,15
747694,15
1466977,15
1398711,15
1419027,15
1444319,15
1613298,15
1491147,15
897912,15
1608164,15
1243431,15
1496204,15
1398690,15
71621,15
1502054,15
1644863,15
770206,15
1475951,15
1506454,15
1499757,15
1630829,15
1244475,15
1398727,15
765211,15
1245826,15
1422980,15
1409640,15
582695,15
898797,15
1466961,15
1462817,15
1465957,15
789014,15
1631747,15
1408064,15
1409598,15
1095302,15
1413047,15
804073,15
1465988,15
1465955,15
1631312,15
1415873,15
1479852,15
1475593,15
1456602,15
1466010,15
1414265,15
1414991,15
1516546,15
1615888,15
1489063,15
1398675,15
1591986,15
1490641,15
1594703,15
1475953,15
1292926,15
1517053,15
761563,15
1238404,14
723877,14
193311,14
1423169,14
1465997,14
1496732,14
1475949,14
1186165,14
1648404,14
1517843,14
1466928,14
1447806,14
433931,14
1600954,14
1633879,14
1474349,14
1495939,14
1430131,14
1441724,14
864342,14
1422657,14
1262892,14
1512740,14
1398712,14
1420026,14
1613300,14
1466929,14
1635111,14
1511105,14
1615933,14
1479002,14
1448243,14
1416023,14
1407565,14
1496749,14
1403244,14
1495499,14
944780,14
1618338,14
1494775,14
1466581,14
1398666,14
1420027,14
1231260,14
1414267,14
1398683,14
779974,14
1398688,14
722059,14
1616399,14
914788,14
1624133,14
1398697,14
1470980,14
1611271,14
1306411,14
1515471,14
1622704,14
753483,14
756123,14
897957,14
1597086,14
790980,14
1486350,14
1500972,14
1471441,14
1605577,14
778791,14
1480379,14
1630865,14
1492315,14
1466985,14
751528,14
1648924,14
1622701,14
1599509,14
1403236,14
727456,14
796887,14
679575,14
1496195,14
1485898,14
1604259,14
1291856,14
1365522,14
583982,14
1497150,14
1203628,14
1472180,14
1627645,14
1621286,14
1351503,14
1484179,14
1620667,14
752356,14
1283713,14
1518589,14
1407051,14
1231625,14
1407436,14
1385849,14
1636954,14
1422937,14
1472206,14
1121396,14
1508458,14
1437927,14
787195,14
1475339,14
1630609,14
1629147,14
1198339,14
886944,14
1398682,14
1598148,14
1398709,14
1646335,14
1614614,14
1466912,14
1607245,14
697574,14
1455736,14
1502263,14
1472212,13
1632081,13
1339182,13
1608249,13
1322447,13
1405806,13
1465974,13
1487513,13
1409601,13
1509187,13
792195,13
1485899,13
1613727,13
1466978,13
1622724,13
1622527,13
926712,13
1398693,13
1647122,13
758753,13
1422982,13
744917,13
1235984,13
1272804,13
1639058,13
787255,13
1236822,13
1488579,13
1231484,13
1364832,13
1518382,13
1472191,13
747516,13
1236643,13
1510538,13
1414270,13
1608765,13
1480179,13
552284,13
894175,13
753223,13
1591119,13
1510940,13
760750,13
1256575,13
222528,13
789610,13
1512808,13
256496,13
1497464,13
1278647,13
1448389,13
1598410,13
1488231,13
1474351,13
1422961,13
1613703,13
1502311,13
1608148,13
1642896,13
1475960,13
1481377,13
1599830,13
1468237,13
788501,13
1466917,13
777874,13
1489066,13
1242679,13
819077,13
756802,13
1468094,13
1614445,13
125746,13
1243451,13
1512806,13
1475335,13
1420037,13
279043,13
1651810,13
1398665,13
1319503,13
1485900,13
145678,13
1466925,13
1389786,13
1475599,13
1475604,13
1608140,13
1629981,13
1091210,13
752993,13
721499,13
1228765,13
787882,13
1485925,13
1589824,13
1416025,13
1501486,13
246755,13
1622172,13
1102872,13
1604262,13
1644260,13
1466946,13
1422962,13
1391029,13
1608153,13
1504879,13
1496146,13
1379620,13
1615434,13
1496733,13
1186245,13
1439298,13
1618012,13
1636749,13
1475601,13
889424,13
1627585,13
1475950,12
764665,12
1241999,12
1629213,12
1479144,12
1398737,12
786295,12
1625434,12
299382,12
1625085,12
1422971,12
1647370,12
1613487,12
1601693,12
1613830,12
1510074,12
843301,12
1598127,12
1634891,12
1590074,12
1637438,12
1496206,12
1496956,12
1466890,12
1408633,12
700965,12
1634407,12
1503193,12
1414269,12
1504249,12
1640499,12
1479854,12
770460,12
1496207,12
1487708,12
1111161,12
1446802,12
555034,12
1491360,12
1501818,12
755737,12
1411865,12
1519411,12
1607566,12
1289194,12
1600956,12
1625303,12
748344,12
1631149,12
1496447,12
1493808,12
1633728,12
1403233,12
1296985,12
1466952,12
1517743,12
1649379,12
790475,12
1519954,12
1374430,12
1446811,12
1434991,12
1648089,12
1239050,12
200593,12
1621213,12
1393540,12
1510382,12
1605102,12
1095296,12
1650534,12
891005,12
1403241,12
291464,12
1621593,12
867228,12
1508578,12
1599836,12
1382747,12
1630435,12
62688,12
1447857,12
1459292,12
1513282,12
436641,12
1496812,12
1507465,12
1624112,12
392846,12
1650399,12
1422981,12
855915,12
1124206,12
1621583,12
1206789,12
1513263,12
1632127,12
1620462,12
1466951,12
1474500,12
1507861,12
1345227,12
1083188,12
1630825,12
1398703,12
1403238,12
1495822,12
1494623,12
805662,12
1408610,12
1407074,12
1496748,12
1607791,12
768688,12
1474840,12
1615189,12
1113625,12
887161,12
1650438,12
1325887,12
1636957,12
1633580,12
1597534,12
1608865,12
1601120,12
1115709,12
1642929,12
1426607,12
1511692,12
1448453,12
1300793,12
284766,12
1517450,12
1455703,12
724079,12
1510525,12
1407079,12
891647,12
1409644,12
1405866,12
786875,12
80686,12
1188967,12
1498516,12
95445,12
1465951,12
1494826,12
1508994,12
1422966,12
1422116,12
1453832,11
1422944,11
1484665,11
1373282,11
1422985,11
1417170,11
1465965,11
1482767,11
1604334,11
1651075,11
1591564,11
1601279,11
1474129,11
1419714,11
1475611,11
1645707,11
1634547,11
1520703,11
459593,11
1466988,11
1447847,11
1648926,11
1648671,11
1508044,11
1313208,11
1643897,11
1504895,11
1480119,11
1639094,11
1518431,11
1218321,11
1398705,11
83669,11
1398704,11
1493881,11
1512567,11
1465976,11
1466965,11
1332818,11
1426969,11
1399150,11
790587,11
697404,11
1496819,11
1611257,11
1475961,11
1462712,11
1353051,11
1514195,11
1194300,11
1472221,11
1620882,11
1496435,11
1422941,11
1619010,11
781652,11
1398681,11
1093424,11
1499688,11
1520714,11
1600904,11
1305514,11
1422934,11
1602597,11
1648835,11
1645844,11
1630859,11
1491409,11
1598765,11
1502867,11
1642781,11
1211146,11
1642043,11
1598418,11
1245153,11
1495940,11
1502868,11
313390,11
771229,11
229088,11
610169,11
1479048,11
1646013,11
1650863,11
1231049,11
1420035,11
1601382,11
1477362,11
1496531,11
1262466,11
818089,11
752515,11
102917,11
1419030,11
1609814,11
1446709,11
685041,11
1422967,11
1598468,11
1466953,11
759348,11
1630761,11
778993,11
1422963,11
1506383,11
1615465,11
1598796,11
751416,11
1610842,11
1180243,11
1479788,11
1496023,11
1466936,11
1479930,11
1501729,11
1398729,11
1416022,11
94918,11
1115722,11
1422989,11
1473161,11
1381379,11
1186054,11
1472795,11
1645524,11
1597305,11
1407548,11
1647917,11
1614155,11
1496781,11
1601889,11
1466999,11
1511270,11
677596,11
1082692,11
1472076,11
1517466,11
1473816,11
1185569,11
460594,11
1514866,11
1479853,11
1398731,11
1507115,11
1637296,11
1512400,11
1292923,11
1589487,11
1646787,11
1591312,11
784411,11
832341,11
783653,11
1602627,11
1605123,11
759457,11
1406765,11
1626239,11
886924,11
1599086,11
1420134,11
1210709,11
746997,11
1227647,11
1399310,11
824724,11
1479988,11
1371888,11
1599823,11
1478916,11
1466865,11
1610323,11
1396177,11
1465985,11
897930,11
1601891,11
1598001,11
1598457,11
1398707,11
1641095,11
1420588,11
1452834,11
771454,11
1225552,11
1498054,11
1611702,11
1489258,11
1408997,11
1598477,11
1422986,11
1412051,11
1632132,11
1466906,11
1456183,11
1621487,11
1422957,11
1480395,11
1496760,11
1610492,11
1643553,11
1493770,11
1510492,11
1400964,11
1601366,11
1496451,11
1128444,11
757781,11
1592266,11
1395982,11
1504020,11
1638895,11
790119,11
1253536,11
1487327,10
1469182,10
759397,10
1422991,10
1478577,10
880058,10
1358907,10
1115136,10
1471748,10
792207,10
742135,10
1447802,10
754355,10
1421530,10
1466011,10
1117548,10
1422851,10
1447855,10
1624206,10
886988,10
760880,10
343464,10
1628636,10
816468,10
851558,10
1465968,10
1631830,10
766902,10
743057,10
1446803,10
1646219,10
1601260,10
1446828,10
316069,10
1513239,10
1598921,10
1321466,10
1591566,10
1495885,10
1420036,10
1635171,10
1275950,10
1652785,10
1394357,10
1414779,10
1485904,10
1400623,10
1507275,10
770653,10
1609199,10
1496759,10
1466980,10
1321452,10
1622447,10
1467276,10
1518792,10
1496807,10
1479306,10
763619,10
1446825,10
1255123,10
1420032,10
1635172,10
832124,10
1512283,10
1407567,10
126753,10
1592490,10
1609139,10
1398725,10
1593726,10
1615845,10
1589846,10
1631170,10
796036,10
763722,10
1613739,10
1409649,10
1513242,10
1634006,10
745258,10
1593744,10
887182,10
1629947,10
744470,10
1266711,10
1448380,10
1470101,10
1279196,10
1479059,10
1607544,10
1182611,10
892805,10
1651027,10
1620115,10
1392360,10
1616533,10
752204,10
1496527,10
1634595,10
467065,10
1592356,10
1475460,10
83904,10
205688,10
1421937,10
763940,10
1485670,10
1479079,10
667120,10
1485892,10
1094589,10
1210127,10
1488440,10
1418272,10
1447846,10
1496408,10
157821,10
852868,10
736009,10
1599857,10
1238368,10
1426610,10
1616144,10
1484516,10
1475237,10
1474105,10
1408059,10
1508229,10
1505559,10
742205,10
1455940,10
1485895,10
714001,10
769989,10
1466934,10
310898,10
259337,10
1475946,10
1605369,10
1631306,10
1306563,10
1624609,10
1646621,10
1606300,10
1613826,10
1515664,10
1494341,10
1630436,10
1642655,10
1598507,10
1466950,10
1339950,10
1597104,10
1642632,10
1466991,10
1513102,10
1482988,10
1439294,10
1619232,10
69660,10
1589415,10
1519971,10
1512161,10
1618713,10
1591738,10
765797,10
1238359,10
1628122,10
1598247,10
1591132,10
1602566,10
1510078,10
1465898,10
1467000,10
1502987,10
1597400,10
507299,10
1510412,10
530619,10
1628785,10
1517173,10
1643981,10
1466880,10
1518594,10
1439289,10
627893,10
1507012,10
777787,10
1408720,10
1484139,10
1642907,10
597182,10
1466941,10
1513438,10
1446829,10
1496755,10
890470,10
1472213,10
1291887,10
780081,10
1346313,10
1116076,10
1646414,10
1599851,10
1180235,10
1509379,10
1635812,10
1637061,10
1642928,10
1409603,10
805332,10
1290484,10
1503128,10
1645744,10
1445062,10
1508171,10
1642696,10
1415492,10
1516790,10
1288649,10
1515366,10
1465994,10
1240418,10
1462823,10
1607526,10
1466863,10
1594761,10
1501007,10
68610,10
1600603,10
1616009,10
1446958,10
755260,10
1267710,10
894176,10
1649695,10
743894,10
1599085,10
779179,10
1436546,10
1475969,10
1513794,10
1290954,10
1485903,10
760364,10
536211,10
1472198,10
1600769,10
1605843,10
1422935,10
534939,10
1607362,10
1429453,10
1641258,10
1398677,10
538490,10
1237691,10
1488564,10
378104,10
1111864,10
828745,10
1465969,9
796879,9
767702,9
1229584,9
734781,9
1517051,9
788469,9
1407939,9
1492327,9
1647365,9
1344036,9
1651480,9
1650571,9
1622651,9
1616486,9
1466882,9
1600556,9
1616078,9
1607228,9
1466939,9
1291874,9
1455732,9
1403253,9
1472226,9
1652768,9
1614324,9
1240147,9
1622731,9
1457423,9
793815,9
1111649,9
1614620,9
1597531,9
1336190,9
1443408,9
1500967,9
1459003,9
1619804,9
1475346,9
1609134,9
1398716,9
1403246,9
916821,9
1520017,9
1639227,9
1510391,9
1426909,9
758283,9
1123063,9
894069,9
1642936,9
1616058,9
1511419,9
1479061,9
1648271,9
1512298,9
1403247,9
1607978,9
1597124,9
459572,9
1495013,9
1475948,9
1634799,9
1501913,9
1186176,9
1414126,9
1512209,9
1422946,9
1508239,9
1601609,9
1626178,9
1475978,9
1652764,9
1408614,9
218846,9
1520844,9
1645780,9
1189302,9
232358,9
1604338,9
1613590,9
1482946,9
122801,9
1503129,9
1415805,9
1466918,9
701506,9
1642600,9
1624694,9
1246101,9
1236025,9
1413040,9
1405556,9
1610285,9
1476990,9
1408060,9
1589257,9
1397694,9
887184,9
1609268,9
1468275,9
1607357,9
1611127,9
157465,9
1630555,9
1495966,9
1456603,9
1462821,9
786358,9
1652972,9
1599507,9
1406093,9
1601650,9
1413168,9
1514553,9
1481248,9
1618084,9
1466957,9
1240417,9
1623362,9
1594897,9
1620774,9
1590630,9
