recID,Citation_Difference,Legacy_Count,Labs_Count
591582,-13.0,68,55
50175,-13.0,64,51
713922,-13.0,22,9
188736,-13.0,2336,2323
511170,-13.0,18,5
44683,-13.0,351,338
1123670,-13.0,15,2
799171,-13.0,286,273
254493,-13.0,14,1
567256,-13.0,18,5
1630788,-13.0,104,91
369203,-13.0,66,53
737439,-13.0,26,13
851300,-13.0,205,192
451647,-13.0,13455,13442
73449,-13.0,3754,3741
126292,-13.0,38,25
1411149,-13.0,20,7
517862,-13.0,14,1
322553,-13.0,109,96
183554,-13.0,220,207
1609508,-13.0,422,409
831525,-13.0,18,5
145127,-13.0,184,171
6413,-13.0,37,24
597050,-13.0,60,47
819715,-13.0,106,93
370019,-12.0,927,915
288169,-12.0,13,1
689481,-12.0,144,132
18134,-12.0,53,41
821941,-12.0,14,2
572024,-12.0,14,2
556767,-12.0,2119,2107
196244,-12.0,2519,2507
186008,-12.0,60,48
213079,-12.0,27,15
1614087,-12.0,82,70
1195560,-12.0,18,6
762742,-12.0,15,3
493166,-12.0,20,8
283692,-12.0,120,108
2718,-12.0,13,1
700396,-12.0,44,32
396520,-12.0,3358,3346
513731,-12.0,23,11
1645061,-12.0,56,44
1185052,-12.0,52,40
588675,-12.0,118,106
1489868,-12.0,2597,2585
458125,-12.0,18,6
1281027,-12.0,103,91
406191,-12.0,13,1
1204522,-12.0,41,29
168933,-12.0,934,922
1233437,-12.0,13,1
854123,-12.0,15,3
263386,-12.0,3760,3748
706152,-12.0,32,20
661465,-12.0,65,53
155441,-12.0,39,27
624489,-12.0,23,11
146165,-12.0,13,1
448462,-12.0,3196,3184
838837,-12.0,275,263
725857,-12.0,13,1
508870,-12.0,66,54
866057,-12.0,48,36
560048,-12.0,32,20
840317,-12.0,15,3
1124167,-12.0,38,26
10634,-12.0,2943,2931
42608,-12.0,85,73
569297,-12.0,14,2
119906,-12.0,483,471
1208272,-12.0,2811,2799
891731,-12.0,50,38
578661,-12.0,144,132
332523,-12.0,15,3
662402,-12.0,27,15
891103,-12.0,13,1
28596,-11.0,164,153
881644,-11.0,21,10
432276,-11.0,12,1
420270,-11.0,21,10
1230312,-11.0,726,715
804308,-11.0,19,8
891077,-11.0,12,1
608319,-11.0,15,4
571260,-11.0,19,8
891143,-11.0,12,1
590673,-11.0,3143,3132
295711,-11.0,17,6
424266,-11.0,2652,2641
228006,-11.0,21,10
316584,-11.0,34,23
807296,-11.0,17,6
896733,-11.0,22,11
1103928,-11.0,12,1
1082473,-11.0,17,6
1098817,-11.0,235,224
585444,-11.0,107,96
1194718,-11.0,12,1
555745,-11.0,269,258
920233,-11.0,57,46
283302,-11.0,19,8
1457137,-11.0,12,1
682022,-11.0,48,37
743299,-11.0,98,87
532836,-11.0,1195,1184
14181,-11.0,430,419
693956,-11.0,23,12
669884,-11.0,12,1
688231,-11.0,77,66
513206,-11.0,120,109
1340468,-11.0,109,98
13300,-11.0,73,62
1276696,-11.0,17,6
755680,-11.0,12,1
475258,-11.0,15,4
441990,-11.0,42,31
165176,-11.0,2639,2628
177997,-11.0,305,294
533078,-11.0,12,1
165250,-11.0,163,152
1338187,-11.0,37,26
1307725,-11.0,48,37
51356,-11.0,746,735
517329,-11.0,2441,2430
728159,-11.0,186,175
1347385,-11.0,128,117
535662,-11.0,67,56
168781,-11.0,4125,4114
1390228,-11.0,20,9
1650069,-11.0,17,6
540291,-11.0,13,2
724185,-11.0,39,28
10088,-10.0,49,39
515948,-10.0,26,16
81238,-10.0,4386,4376
1630790,-10.0,64,54
688095,-10.0,53,43
599813,-10.0,979,969
170870,-10.0,19,9
538092,-10.0,22,12
189059,-10.0,39,29
826611,-10.0,64,54
